1476512201677|XPos|-2713.81|XVar|873.423|YPos|-9.30172|YVar|1070.92|Heading|-10.6475|HeadingVar|0.778663|Balls|1421.15,-0.0880849,0|
1476512201708|XPos|-2713.88|XVar|875.049|YPos|-9.30047|YVar|1072.26|Heading|-10.6675|HeadingVar|0.788005|Balls|1421.15,-0.0880849,0|
1476512201742|XPos|-2713.64|XVar|876.672|YPos|-9.33645|YVar|1073.59|Heading|-10.6839|HeadingVar|0.797203|Balls|1382.51,-0.0885054,0|
1476512201777|XPos|-2713.73|XVar|878.318|YPos|-9.32982|YVar|1074.94|Heading|-10.6978|HeadingVar|0.806927|Balls|1421.15,-0.0880849,0|
1476512201812|XPos|-2713.81|XVar|879.929|YPos|-9.32309|YVar|1076.27|Heading|-10.7099|HeadingVar|0.816117|Balls|1422.09,-0.0880267,0|
1476512201844|XPos|-2713.61|XVar|881.551|YPos|-9.35608|YVar|1077.6|Heading|-10.7201|HeadingVar|0.825289|Balls|1385.32,-0.0883255,0|
1476512201879|XPos|-2713.72|XVar|883.167|YPos|-9.34166|YVar|1078.93|Heading|-10.7252|HeadingVar|0.834713|Balls|1423.11,-0.0886266,0|
1476512201911|XPos|-2713.56|XVar|884.781|YPos|-9.35753|YVar|1080.26|Heading|-10.6927|HeadingVar|0.843926|Balls|1388.05,-0.0949517,0|
1476512201946|XPos|-2713.68|XVar|886.396|YPos|-9.31493|YVar|1081.59|Heading|-10.6675|HeadingVar|0.853407|Balls|1426.78,-0.0950142,0|
1476512201979|XPos|-2713.78|XVar|888.058|YPos|-9.29239|YVar|1082.96|Heading|-10.6789|HeadingVar|0.863001|Balls|1425.15,-0.0898239,0|
1476512202013|XPos|-2713.61|XVar|889.612|YPos|-9.34166|YVar|1084.24|Heading|-10.6956|HeadingVar|0.871493|Balls|1388.13,-0.0881463,0|
1476512202048|XPos|-2713.95|XVar|891.177|YPos|-9.61269|YVar|1085.43|Heading|-9.97607|HeadingVar|0.59749|Balls|1430.52,-0.0947648,0|Posts|4139.92,0.276209,0|
1476512202082|XPos|-2713.8|XVar|892.815|YPos|-9.51422|YVar|1086.77|Heading|-10.0086|HeadingVar|0.617145|Balls|1388.13,-0.0881463,0|
1476512202114|XPos|-2713.89|XVar|894.386|YPos|-9.57403|YVar|1088.07|Heading|-10.0153|HeadingVar|0.634242|Balls|1424.98,-0.0885099,0|
1476512202149|XPos|-2713.82|XVar|895.962|YPos|-9.66213|YVar|1089.34|Heading|-9.54265|HeadingVar|0.512081|Balls|1390.86,-0.0947595,0|Posts|3526.04,0.266028,0|
